日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210430,4578,大塚ホールディングス,市場第一部（内国株）,3250,医薬品,5,医薬品 ,2,TOPIX Large70
20210430,4579,ラクオリア創薬,JASDAQ(グロース・内国株）,3250,医薬品,5,医薬品 ,,
20210430,4581,大正製薬ホールディングス,市場第一部（内国株）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20210430,4582,シンバイオ製薬,JASDAQ(グロース・内国株）,3250,医薬品,5,医薬品 ,,
20210430,4583,カイオム・バイオサイエンス,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4584,ジーンテクノサイエンス,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4586,メドレックス,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4587,ペプチドリーム,市場第一部（内国株）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20210430,4588,オンコリスバイオファーマ,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4591,リボミック,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4592,サンバイオ,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4593,ヘリオス,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4594,ブライトパス・バイオ,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4595,ミズホメディー,市場第二部（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4596,窪田製薬ホールディングス,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4597,ソレイジア・ファーマ,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4598,ＤｅｌｔａＦｌｙ　Ｐｈａｒｍａ,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4599,ステムリム,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4611,大日本塗料,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4612,日本ペイントホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4613,関西ペイント,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4615,神東塗料,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4616,川上塗料,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4617,中国塗料,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4619,日本特殊塗料,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4620,藤倉化成,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4621,ロックペイント,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4623,アサヒペン,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4624,イサム塗料,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4625,アトミクス,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4626,太陽ホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4627,ナトコ,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4628,エスケー化研,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4629,大伸化学,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4631,ＤＩＣ,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4633,サカタインクス,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4634,東洋インキＳＣホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4635,東京インキ,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4636,Ｔ＆Ｋ　ＴＯＫＡ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4641,アルプス技研,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4642,オリジナル設計,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4644,イマジニア,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4645,市進ホールディングス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4650,ＳＤエンターテイメント,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4651,サニックス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4653,ダイオーズ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4657,環境管理センター,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4658,日本空調サービス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4659,エイジス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4661,オリエンタルランド,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,2,TOPIX Large70
20210430,4662,フォーカスシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4664,アール・エス・シー,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4665,ダスキン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4666,パーク２４,市場第一部（内国株）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20210430,4667,アイサンテクノロジー,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4668,明光ネットワークジャパン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4669,ニッパンレンタル,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4671,ファルコホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4673,川崎地質,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4674,クレスコ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4676,フジ・メディア・ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4678,秀英予備校,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4679,田谷,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4680,ラウンドワン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4681,リゾートトラスト,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4684,オービック,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4685,菱友システムズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4686,ジャストシステム,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4687,ＴＤＣソフト,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4689,Ｚホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,2,TOPIX Large70
20210430,4690,日本パレットプール,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4691,ワシントンホテル,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4694,ビー・エム・エル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4696,ワタベウェディング,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4699,ウチダエスコ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4704,トレンドマイクロ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4705,クリップコーポレーション,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4707,キタック,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4708,りらいあコミュニケーションズ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4709,ＩＤホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4712,ＫｅｙＨｏｌｄｅｒ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4714,リソー教育,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4716,日本オラクル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4718,早稲田アカデミー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4719,アルファシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4720,城南進学研究社,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4722,フューチャー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4726,ＳＢテクノロジー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4728,トーセ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4732,ユー・エス・エス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4733,オービックビジネスコンサルタント,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4734,ビーイング,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4735,京進,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4736,日本ラッド,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4739,伊藤忠テクノソリューションズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4743,アイティフォー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4745,東京個別指導学院,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4746,東計電算,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4748,構造計画研究所,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4750,ダイサン,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4751,サイバーエージェント,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4752,昭和システムエンジニアリング,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4754,トスネット,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4755,楽天グループ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4760,アルファ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4761,さくらケーシーエス,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4762,エックスネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4763,クリーク・アンド・リバー社,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4764,Ｎｅｘｕｓ　Ｂａｎｋ,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4765,モーニングスター,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4766,ピーエイ,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4767,テー・オー・ダブリュー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4768,大塚商会,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210430,4769,インフォメーションクリエーティブ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4770,図研エルミック,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4771,エフアンドエム,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4772,ストリームメディアコーポレーション,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4776,サイボウズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4777,ガーラ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4781,日本ハウズイング,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4783,日本コンピュータ・ダイナミクス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4784,ＧＭＯアドパートナーズ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4792,山田コンサルティンググループ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4800,オリコン,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4801,セントラルスポーツ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4809,パラカ,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210430,4812,電通国際情報サービス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4813,ＡＣＣＥＳＳ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4814,ネクストウェア,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4816,東映アニメーション,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4819,デジタルガレージ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4820,イーエムシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4824,メディアシーク,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4825,ウェザーニューズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4826,ＣＩＪ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4828,ビジネスエンジニアリング,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4829,日本エンタープライズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4832,ＪＦＥシステムズ,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4833,Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ,JASDAQ(グロース・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4837,シダックス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4838,スペースシャワーネットワーク,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4839,ＷＯＷＯＷ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4840,トライアイズ,JASDAQ(グロース・内国株）,9050,サービス業,10,情報通信・サービスその他 ,,
20210430,4845,スカラ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4847,インテリジェント　ウェイブ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,4848,フルキャストホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4849,エン・ジャパン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,4875,メディシノバ・インク,JASDAQ(スタンダード・外国株）,3250,医薬品,5,医薬品 ,,
20210430,4880,セルソース,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4881,ファンペップ,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4883,モダリス,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4884,クリングルファーマ,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4885,室町ケミカル,JASDAQ(スタンダード・内国株）,3250,医薬品,5,医薬品 ,,
20210430,4886,あすか製薬ホールディングス,市場第一部（内国株）,3250,医薬品,5,医薬品 ,7,TOPIX Small 2
20210430,4887,サワイグループホールディングス,市場第一部（内国株）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20210430,4888,ステラファーマ,マザーズ（内国株）,3250,医薬品,5,医薬品 ,,
20210430,4901,富士フイルムホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20210430,4902,コニカミノルタ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210430,4911,資生堂,市場第一部（内国株）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20210430,4912,ライオン,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4914,高砂香料工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4917,マンダム,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4918,アイビー化粧品,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4919,ミルボン,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4920,日本色材工業研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4921,ファンケル,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4922,コーセー,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4923,コタ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4925,ハーバー研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4926,シーボン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4927,ポーラ・オルビスホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4928,ノエビアホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4929,アジュバンコスメジャパン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4930,グラフィコ,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4931,新日本製薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4933,Ｉｎｅ,マザーズ（内国株）,3200,化学,4,素材・化学 ,,
20210430,4934,プレミアアンチエイジング,マザーズ（内国株）,3200,化学,4,素材・化学 ,,
20210430,4935,リベルタ,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4936,アクシージア,マザーズ（内国株）,3200,化学,4,素材・化学 ,,
20210430,4951,エステー,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4952,エス・ディー・エス　バイオテック,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4955,アグロ　カネショウ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4956,コニシ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4957,ヤスハラケミカル,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4958,長谷川香料,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4960,ケミプロ化成,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4962,互応化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4963,星光ＰＭＣ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4966,上村工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4967,小林製薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4968,荒川化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4970,東洋合成工業,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4971,メック,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4972,綜研化学,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4973,日本高純度化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4974,タカラバイオ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4975,ＪＣＵ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4976,東洋ドライルーブ,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4977,新田ゼラチン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4978,リプロセル,JASDAQ(グロース・内国株）,3200,化学,4,素材・化学 ,,
20210430,4979,ＯＡＴアグリオ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4980,デクセリアルズ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4985,アース製薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4987,寺岡製作所,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4990,昭和化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4992,北興化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4994,大成ラミック,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4996,クミアイ化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4997,日本農薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4998,フマキラー,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4999,セメダイン,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,5008,東亜石油,市場第二部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,,
20210430,5009,富士興産,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210430,5010,日本精蝋,市場第二部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,,
20210430,5011,ニチレキ,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20210430,5013,ユシロ化学工業,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20210430,5015,ビーピー・カストロール,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20210430,5017,富士石油,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20210430,5018,ＭＯＲＥＳＣＯ,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20210430,5019,出光興産,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,4,TOPIX Mid400
20210430,5020,ＥＮＥＯＳホールディングス,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,2,TOPIX Large70
20210430,5021,コスモエネルギーホールディングス,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,4,TOPIX Mid400
20210430,5070,ドラフト,マザーズ（内国株）,2050,建設業,3,建設・資材 ,,
20210430,5071,ヴィス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,,
20210430,5072,アートフォースジャパン,PRO Market,2050,建設業,3,建設・資材 ,,
20210430,5073,ジェイベース,PRO Market,2050,建設業,3,建設・資材 ,,
20210430,5074,テスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,,
20210430,5101,横浜ゴム,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20210430,5103,昭和ホールディングス,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,,
20210430,5104,日東化工,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,,
20210430,5105,ＴＯＹＯ　ＴＩＲＥ,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20210430,5108,ブリヂストン,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,2,TOPIX Large70
20210430,5110,住友ゴム工業,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20210430,5121,藤倉コンポジット,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20210430,5122,オカモト,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,6,TOPIX Small 1
20210430,5142,アキレス,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,5161,西川ゴム工業,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,,
20210430,5162,朝日ラバー,JASDAQ(スタンダード・内国株）,3350,ゴム製品,6,自動車・輸送機 ,,
20210430,5184,ニチリン,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,,
20210430,5185,フコク,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20210430,5186,ニッタ,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,6,TOPIX Small 1
20210430,5187,クリエートメディック,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
20210430,5189,櫻護謨,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,,
20210430,5191,住友理工,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20210430,5192,三ツ星ベルト,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20210430,5194,相模ゴム工業,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,,
